Organisaatio,Y-tunnus,Myöntämisvuosi,Avustus €,Laina €,EAKR-rahoitus €,Tutkimusrahoitus €,Yhteensä €
Millidyne Oy,1108737-5,2013,6 000,0,0,0,6 000
Millidyne Oy,1108737-5,2014,6 000,154 000,0,0,160 000
Millidyne Oy,1108737-5,2015,4 500,0,0,0,4 500
Millidyne Oy,1108737-5,2016,77 000,0,0,0,77 000
Millidyne Oy,1108737-5,2020,93 041,0,0,0,93 041
Millidyne Oy,1108737-5,2021,73 500,0,0,0,73 500
Millisecond Oy,2726240-6,2016,49 900,0,0,0,49 900
Millisecond Oy,2726240-6,2017,0,286 000,0,0,286 000
Millisecond Oy,2726240-6,2018,0,172 000,0,0,172 000
Millisecond Oy,2726240-6,2019,364 000,0,0,0,364 000
Millisecond Oy,2726240-6,2020,110 000,0,0,0,110 000
Millit Oy,2709103-7,2017,6 200,0,0,0,6 200
Millmek Oy,2933720-5,2023,6 000,0,0,0,6 000
MillMetrics Oy,2846623-2,2017,49 900,0,0,0,49 900
MillMetrics Oy,2846623-2,2018,0,100 000,0,0,100 000
Millog Oy,2051859-5,2012,231 000,0,0,0,231 000
Millog Oy,2051859-5,2014,265 000,0,0,0,265 000
Millpoint Oy,2019083-3,2016,36 900,0,0,0,36 900
Millpoint Oy,2019083-3,2020,100 000,0,0,0,100 000
Millpoint Oy,2019083-3,2022,5 000,0,0,0,5 000
Mills Enterprises Ltd Oy,1007948-8,2020,80 000,0,0,0,80 000
Milltamo Oy,1023131-2,2020,11 757,0,0,0,11 757
Milnet Oy,2081130-2,2020,10 000,0,0,0,10 000
Milon Oy,2557744-7,2017,49 900,0,0,0,49 900
Milteri Oy,1869697-4,2020,10 000,0,0,0,10 000
Miltton Group Oy,2411148-5,2020,100 000,0,0,0,100 000
Milzi Oy,2751870-7,2020,100 000,0,0,0,100 000
Mimet Oy,1710445-5,2020,99 840,0,0,0,99 840
Mimilii Ky,2406709-0,2020,10 000,0,0,0,10 000
MiminTalli Oy,2915927-7,2020,33 550,0,0,0,33 550
Mimiqit OY,3441834-1,2024,60 000,0,0,0,60 000
Mimiqit OY,3441834-1,2025,15 000,0,0,0,15 000
Mimis Living Oy,3147757-3,2023,6 000,0,0,0,6 000
Mimmin Terapia Oy,2442415-8,2020,42 400,0,0,0,42 400
MIMMIT MUSIC OY,2304988-6,2015,30 000,0,0,0,30 000
Mimmit sijoittaa Oy,2986963-1,2019,6 200,0,0,0,6 200
Min Kaka Oy,2564270-4,2020,8 000,0,0,0,8 000
MIN Oy,1934969-1,2020,4 960,0,0,0,4 960
MiN Service Oy,2326678-4,2020,100 000,0,0,0,100 000
Min Yuan Oy,1881186-4,2020,10 000,0,0,0,10 000
Minara Oy,2893188-6,2020,10 000,0,0,0,10 000
MinBy Oy,3015826-3,2020,4 960,0,0,0,4 960
Mincon Nordic Oy,2818814-8,2020,9 680,0,0,0,9 680
Mincon Nordic Oy,2818814-8,2021,50 000,0,0,0,50 000
Mincon Nordic Oy,2818814-8,2022,30 000,0,0,0,30 000
Mincon Nordic Oy,2818814-8,2025,40 000,0,0,0,40 000
Mind Body Yoga Oy,2837505-8,2020,10 000,0,0,0,10 000
Mind Riders Oy,3150218-5,2020,4 960,0,0,0,4 960
Mind Unwired Oy,3171244-9,2024,4 500,0,0,0,4 500
Mind Your Rights Oy,2863486-5,2018,50 000,0,0,0,50 000
Mind Your Rights Oy,2863486-5,2020,10 000,0,0,0,10 000
Minda Labs Oy,2870295-2,2018,56 200,0,0,0,56 200
Minda Labs Oy,2870295-2,2020,10 000,0,0,0,10 000
Mindbend Oy,3486474-7,2025,61 328,0,0,0,61 328
MindBlow Oy,2989669-9,2020,10 000,0,0,0,10 000
Mindbrid Oy,3444402-1,2024,4 500,0,0,0,4 500
Mindbrid Oy,3444402-1,2025,60 000,0,0,0,60 000
Mindclip Behaviour Oy,3132533-4,2020,54 960,0,0,0,54 960
MindDive Healthcare Clinic Oy,2921573-4,2018,6 200,0,0,0,6 200
MindDive Healthcare Clinic Oy,2921573-4,2020,50 000,0,0,0,50 000
MindFaculty Oy,2304223-8,2020,14 960,0,0,0,14 960
Mindfield Games Oy,2578566-8,2013,49 900,0,0,0,49 900
Mindfield Games Oy,2578566-8,2014,50 100,674 000,0,0,724 100
Mindfield Games Oy,2578566-8,2015,250 000,0,0,0,250 000
MINDFIRE CONSULTING OY,2230108-2,2023,6 000,0,0,0,6 000
MindFit Movies Oy,2998272-2,2020,59 600,0,0,0,59 600
MindFlow Oy,2030050-2,2010,14 700,0,0,0,14 700
Mindful Engineering Oy,3113724-5,2024,4 500,0,0,0,4 500
Mindhaven Oy,3002176-9,2019,50 000,0,0,0,50 000
Mindhaven Oy,3002176-9,2020,0,245 000,0,0,245 000
Mindhive Oy,2790266-1,2019,6 200,0,0,0,6 200
Mindhive Oy,2790266-1,2020,10 000,0,0,0,10 000
Mindly Oy,3151552-5,2020,4 960,0,0,0,4 960
MindMaker Oy,3154648-7,2020,4 960,0,0,0,4 960
MindMatters Oy,3274906-7,2023,6 000,0,0,0,6 000
MindMote Oy,3088442-5,2020,10 000,0,0,0,10 000
MindMote Oy,3088442-5,2021,4 960,0,0,0,4 960
Mindone Oy,2097674-8,2020,10 000,0,0,0,10 000
MINDOP KY,1718821-4,2020,37 500,0,0,0,37 500
Mindsup Oy,2709251-5,2017,50 000,0,0,0,50 000
Mindsup Oy,2709251-5,2018,5 500,0,0,0,5 500
Mindsup Oy,2709251-5,2019,0,140 000,0,0,140 000
Mindsup Oy,2709251-5,2020,100 000,0,0,0,100 000
Mineiro Oy,2856711-3,2020,31 544,0,0,0,31 544
Mineraalilaboratorio Mila Oy,0483929-2,2020,46 600,0,0,0,46 600
MineReal Oy,3128411-4,2023,4 545,0,0,0,4 545
Minerva Kehitys ja Palvelu Oy,2422578-1,2013,50 580,0,0,0,50 580
Minerva Kustannus Oy,0817445-1,2020,80 000,0,0,0,80 000
Ming Feng Oy,2647371-1,2020,10 000,0,0,0,10 000
MINGNELIN OY,2644957-8,2020,50 000,0,0,0,50 000
Miniahomes Oy,3230139-3,2023,6 000,0,0,0,6 000
miniFactory Oy Ltd,2518235-7,2013,46 800,0,0,0,46 800
miniFactory Oy Ltd,2518235-7,2014,47 700,0,0,0,47 700
MiniFit Oy,3212046-1,2021,4 960,0,0,0,4 960
MiniHelmi Oy,2998940-6,2019,6 200,0,0,0,6 200
Minikai Oy,2294425-6,2020,9 797,0,0,0,9 797
MINILEX OY,2411251-7,2020,71 282,0,0,0,71 282
Minima Processor Oy,2757131-3,2016,0,609 000,0,0,609 000
Minima Processor Oy,2757131-3,2017,85 300,0,0,0,85 300
Minima Processor Oy,2757131-3,2018,0,332 500,0,0,332 500
Minima Processor Oy,2757131-3,2019,0,499 000,0,0,499 000
Minima Processor Oy,2757131-3,2020,82 665,997 600,0,0,1 080 265
Minima Processor Oy,2757131-3,2021,631 676,0,0,0,631 676
Minima Processor Oy,2757131-3,2022,250 000,0,0,0,250 000
Minimani Yhtiöt Oy,0759182-7,2010,99 700,0,0,0,99 700
Minimani Yhtiöt Oy,0759182-7,2020,10 000,0,0,0,10 000
Minimani Yhtiöt Oy,0759182-7,2022,177 000,0,0,0,177 000
Minimani Yhtiöt Oy,0759182-7,2024,220 000,0,0,0,220 000
Minimani Yhtiöt Oy,0759182-7,2025,30 000,0,0,0,30 000
Miniplus Finland Oy,1623185-8,2020,10 000,0,0,0,10 000
Ministry of Games Oy,2618353-8,2014,83 300,0,0,0,83 300
Ministry of Games Oy,2618353-8,2015,0,378 000,0,0,378 000
Ministry of Games Oy,2618353-8,2016,0,430 000,0,0,430 000
Minjaco Oy,0962461-0,2020,10 000,0,0,0,10 000
Minjon Oy,2717632-1,2020,110 000,0,0,0,110 000
Minna Learning Oy,3232467-5,2024,60 000,0,0,0,60 000
Minna Parikka Shoes Oy,2197838-2,2017,8 340,0,0,0,8 340
Minna Parikka Shoes Oy,2197838-2,2018,77 402,0,0,0,77 402
Minna Parikka Shoes Oy,2197838-2,2019,5 700,0,0,0,5 700
Minna Parikka Shoes Oy,2197838-2,2020,100 000,0,0,0,100 000
Minna Suuronen Oy,2548844-4,2018,2 641,0,0,0,2 641
Minnagent Ky,2473638-9,2020,9 228,0,0,0,9 228
Minni & Roope Golf School Oy,2940577-3,2020,10 000,0,0,0,10 000
Minni & Roope Golf School Oy,2940577-3,2021,4 960,0,0,0,4 960
Mino-Tuote Oy,2826364-6,2020,60 800,0,0,0,60 800
Minodel Oy,1898111-8,2020,8 944,0,0,0,8 944
Minorito Oy,1052905-5,2020,68 013,0,0,0,68 013
Minors Invest Oy,3151921-9,2021,90 300,0,0,0,90 300
MinSim Oy,2562671-2,2018,6 200,0,0,0,6 200
Minska Oy,3003068-1,2019,6 200,0,0,0,6 200
Mint & More Creative Oy,2690729-2,2020,50 000,0,0,0,50 000
Mint Company Oy,2746235-2,2020,78 960,0,0,0,78 960
MINT Helsinki Oy,2795106-8,2023,6 000,0,0,0,6 000
Mint Security Oy,2731258-1,2023,130 000,0,0,0,130 000
Mintell Oy,2962683-2,2020,10 000,0,0,0,10 000
Mintly Oy,2825250-9,2020,100 000,0,0,0,100 000
Minttuhius Oy,2594889-3,2020,10 000,0,0,0,10 000
Minttumagia Oy,3096180-6,2019,6 200,0,0,0,6 200
Minttumagia Oy,3096180-6,2020,10 000,0,0,0,10 000
Minuntalli Oy,2476063-7,2023,2 367,0,0,0,2 367
Minus Degree Mobile Oy,2452490-9,2012,60 500,0,0,0,60 500
Minutizer Oy,2846749-7,2020,44 000,0,0,0,44 000
Minutor Oy,1607574-4,2018,6 200,0,0,0,6 200
Minvesta Oy,3173734-7,2022,5 100,0,0,0,5 100
Minwin Solution Oy,2772255-6,2016,6 200,0,0,0,6 200
MinxS Oy Ltd,2532394-9,2019,3 769,0,0,0,3 769
Minä Olen Keskus Oy,2447571-3,2020,90 000,0,0,0,90 000
MioCoach Oy,2920045-2,2018,6 200,0,0,0,6 200
Miodex Oy,1475485-8,2020,104 960,0,0,0,104 960
Mionex Oy,1540632-9,2014,0,84 000,0,0,84 000
Mionex Oy,1540632-9,2020,52 728,0,0,0,52 728
Mioona Design Oy,2914082-4,2019,6 200,0,0,0,6 200
Mioona Design Oy,2914082-4,2020,10 000,0,0,0,10 000
MIP Electronics Oy,1627111-2,2018,13 880,0,0,0,13 880
MIP Electronics Oy,1627111-2,2020,23 784,0,0,0,23 784
MIP Projects Oy,0940302-5,2020,99 000,0,0,0,99 000
Mipro Oy,0364077-5,2013,0,910 000,0,0,910 000
Mipro Oy,0364077-5,2015,125 000,0,0,0,125 000
Mipro Oy,0364077-5,2016,30 000,0,0,0,30 000
Mipro Oy,0364077-5,2018,30 000,0,0,0,30 000
Mipro Oy,0364077-5,2019,487 400,0,0,0,487 400
Mipro Oy,0364077-5,2020,0,221 500,0,0,221 500
Mipro Oy,0364077-5,2022,30 000,0,0,0,30 000
Mipro Oy,0364077-5,2023,11 332,0,0,0,11 332
Mipro Oy,0364077-5,2024,15 000,0,0,0,15 000
Mipro Oy,0364077-5,2025,10 000,0,0,0,10 000
MIR Services Oy (1962048-8),1962048-8,2010,0,156 000,0,0,156 000
Mira-Tex Oy,0141277-9,2014,30 400,0,0,0,30 400
Mira-Tex Oy,0141277-9,2020,99 999,0,0,0,99 999
Miraculos Oy,1107719-3,2017,7 150,0,0,0,7 150
Miraculos Oy,1107719-3,2020,15 250,0,0,0,15 250
Miradore Oy,2036660-8,2011,775 000,304 000,0,0,1 079 000
Miradore Oy,2036660-8,2012,0,395 000,0,0,395 000
Miradore Oy,2036660-8,2013,225 000,0,0,0,225 000
Miradore Oy,2036660-8,2017,143 300,0,0,0,143 300
Miradore Oy,2036660-8,2019,0,658 000,0,0,658 000
Miradore Oy,2036660-8,2020,110 000,0,0,0,110 000
Miraque Group Oy,2876234-9,2018,6 200,0,0,0,6 200
Miraque Group Oy,2876234-9,2020,44 000,0,0,0,44 000
Mirasys Oy,1091879-8,2010,124 000,0,0,0,124 000
Mirasys Oy,1091879-8,2011,213 000,213 000,0,0,426 000
Mirasys Oy,1091879-8,2012,66 696,0,0,0,66 696
Mirasys Oy,1091879-8,2014,22 217,0,0,0,22 217
Mirasys Oy,1091879-8,2017,100 000,0,0,0,100 000
Mirasys Oy,1091879-8,2025,19 800,0,0,0,19 800
Miraz Trading Oy,2380396-5,2019,50 000,0,0,0,50 000
Miraz Trading Oy,2380396-5,2020,56 400,0,0,0,56 400
"Miriam's Oy",2412422-7,2020,100 000,0,0,0,100 000
Mirinda Ky,2500537-7,2020,10 000,0,0,0,10 000
Mirka Oy,0721789-4,2018,1 994 000,0,0,0,1 994 000
Mirka Oy,0721789-4,2019,339 000,0,0,0,339 000
Mirka Oy,0721789-4,2021,2 373 000,0,0,0,2 373 000
Mirka Oy,0721789-4,2022,10 000 000,0,0,0,10 000 000
Mirka Oy,0721789-4,2023,6 875 000,0,0,0,6 875 000
Mirlo Oy Ab,2154054-0,2020,4 960,0,0,0,4 960
MIRLUX OY,2678051-9,2020,100 000,0,0,0,100 000
Miro Oy,0585775-9,2020,10 000,0,0,0,10 000
Mirror Line Oy,0974672-2,2017,71 000,0,0,0,71 000
Mirror Line Oy,0974672-2,2023,6 000,0,0,0,6 000
Mirror Line Oy,0974672-2,2024,15 000,0,0,0,15 000
"MirTa's Cosmetics Oy",3205931-4,2024,4 500,0,0,0,4 500
Mirtek Oy,0893883-7,2018,6 200,0,0,0,6 200
MirTer Oy,2572900-9,2020,100 000,0,0,0,100 000
Misa Oy,0162038-3,2020,110 000,0,0,0,110 000
Misal Oy,1824640-4,2020,20 000,0,0,0,20 000
Misawa Homes of Finland Oy,0976145-5,2020,25 214,0,0,0,25 214
Miseva Oy,0943947-4,2020,10 000,0,0,0,10 000
MISMO OY,1073164-0,2023,6 000,0,0,0,6 000
MiSoft Oy,1961552-3,2020,90 016,0,0,0,90 016
Misoran Oy,2936265-4,2020,10 000,0,0,0,10 000
Misra Oy,1645945-7,2020,84 960,0,0,0,84 960
Miss K Foods Oy,3283527-2,2023,6 000,0,0,0,6 000
Miss K Foods Oy,3283527-2,2025,59 998,0,0,0,59 998
Miss Windy Shop Oy,2627198-4,2020,10 000,0,0,0,10 000
Misshill & Partners Oy,2582594-9,2016,6 200,0,0,0,6 200
Missing-Link Oy,2732586-8,2018,6 200,0,0,0,6 200
Missing-Link Oy,2732586-8,2020,100 000,0,0,0,100 000
Mistar Oy,0663994-8,2020,39 600,0,0,0,39 600
Mister Lvi Oy,2173425-7,2020,10 000,0,0,0,10 000
Mistmap Oy,2982508-1,2020,4 960,0,0,0,4 960
Mistpool Oy,0948624-6,2020,46 821,0,0,0,46 821
Mistral MFS Oy,2475225-8,2012,94 000,0,0,0,94 000
Mistral MFS Oy,2475225-8,2013,41 900,310 000,0,0,351 900
Mistral MFS Oy,2475225-8,2014,20 000,335 000,0,0,355 000
Mistral MFS Oy,2475225-8,2015,0,324 000,0,0,324 000
Mistral MFS Oy,2475225-8,2016,0,383 000,0,0,383 000
Misty Mountain Oy,2133944-1,2020,10 000,0,0,0,10 000
Misvik Biology Oy,2611160-6,2017,77 950,0,0,0,77 950
Misvik Biology Oy,2611160-6,2019,24 280,0,0,0,24 280
Misvik Biology Oy,2611160-6,2020,85 000,0,0,0,85 000
MiSystems Oy,3136736-6,2024,4 500,0,0,0,4 500
Mitake Invest Oy,2945123-5,2020,10 000,0,0,0,10 000
MiTale Oy,2804799-4,2019,50 000,0,0,0,50 000
MiTale Oy,2804799-4,2020,10 000,0,0,0,10 000
Mitek Finland Oy,0976321-5,2011,49 000,0,0,0,49 000
Mitoro Oy,2776807-9,2020,4 960,0,0,0,4 960
Mitos Oy,2144047-8,2019,6 200,0,0,0,6 200
Mitos Oy,2144047-8,2020,10 000,0,0,0,10 000
Mitox Oy,1927694-7,2012,18 130,0,0,0,18 130
Mitra Management Oy,1561501-6,2023,87 000,0,0,0,87 000
Mitron Group Oy Ltd,2187483-1,2011,25 500,0,0,0,25 500
Mitron Oy,1966139-4,2010,437 000,0,0,0,437 000
Mitron Oy,1966139-4,2014,0,506 000,0,0,506 000
Mitsubishi Logisnext Europe Oy,0124294-1,2023,2 229 680,0,0,0,2 229 680
Mitsubishi Logisnext Europe Oy,0124294-1,2024,1 484 870,0,0,0,1 484 870
Mitsubishi Logisnext Europe Oy,0124294-1,2025,230 000,0,0,0,230 000
Mitta Group Oy,2578572-1,2022,50 000,0,0,0,50 000
Mitta Oy,0779388-3,2021,60 000,0,0,0,60 000
Mittametalli Oy,2467791-3,2015,98 440,0,0,0,98 440
Mittametalli Oy,2467791-3,2020,100 000,0,0,0,100 000
Mittametalli Oy,2467791-3,2024,3 645,0,0,0,3 645
Mittasähkö Oy,3215325-5,2023,6 000,0,0,0,6 000
Mittatehdas Oy,1907460-8,2023,53 401,0,0,0,53 401
Mittatekniikan keskus,1438078-8,2010,0,0,0,167 176,167 176
Mittatekniikan keskus,1438078-8,2011,0,0,0,422 714,422 714
Mittatekniikan keskus,1438078-8,2012,0,0,0,309 504,309 504
Mittatekniikan keskus,1438078-8,2013,0,0,0,318 838,318 838
Mittatekniikan keskus,1438078-8,2014,0,0,0,196 674,196 674
Mittausguru Oy,3262258-4,2022,9 960,0,0,0,9 960
Mittavaate Saarnisto Oy,2921139-7,2018,6 200,0,0,0,6 200
Mittavaate Saarnisto Oy,2921139-7,2020,6 000,0,0,0,6 000
MittaVaT Oy,0881365-5,2019,6 200,0,0,0,6 200
Mittaviiva Oy,0903736-0,2019,6 200,0,0,0,6 200
Miun Loma Ky,2468771-6,2020,10 000,0,0,0,10 000
Mivepa Oy,2036320-4,2020,100 000,0,0,0,100 000
Mivepa Oy,2036320-4,2023,10 296,0,0,0,10 296
Miwotec Oy,2285641-6,2019,6 200,0,0,0,6 200
Mix Media Finland Oy,2307630-7,2010,21 810,0,0,0,21 810
MIX Nordic Oy,2957278-2,2022,5 000,0,0,0,5 000
Mixan Tecno Oy,2878727-1,2018,6 200,0,0,0,6 200
Mixem Solutions Oy,1637225-5,2012,78 000,78 000,0,0,156 000
Mixing Nuts Oy,2561844-8,2020,14 960,0,0,0,14 960
Mixtec Oy,0908319-9,2020,108 938,0,0,0,108 938
Mixtra Oy,2254918-4,2013,64 000,0,0,0,64 000
Mixtra Oy,2254918-4,2017,68 000,0,0,0,68 000
Mixtra Oy,2254918-4,2020,81 600,0,0,0,81 600
Mixun-Taksi oy,2298166-3,2020,5 500,0,0,0,5 500
Mixx Reality Oy,3356900-9,2024,60 000,0,0,0,60 000
MJ Cabs Oy,3099692-9,2020,9 900,0,0,0,9 900
MJ Optima-Sport Oy,2268813-3,2012,100 000,0,0,0,100 000
MJ Optima-Sport Oy,2268813-3,2016,6 200,0,0,0,6 200
MJ-Lämpö Oy,2368240-3,2016,5 400,0,0,0,5 400
MJ-Transport Ky,1730516-9,2020,10 000,0,0,0,10 000
MJE-Fix Oy,2718739-7,2020,82 000,0,0,0,82 000
MJK Palvelut Kuopio Oy,2350446-3,2020,61 200,0,0,0,61 200
MJL Invest Oy,2448724-7,2020,10 000,0,0,0,10 000
MJP Catering Ab,2902029-1,2020,46 000,0,0,0,46 000
MJP Group Oy,2643976-7,2018,6 200,0,0,0,6 200
MJP Group Oy,2643976-7,2020,10 000,0,0,0,10 000
MJS-Logistiikkatalo Oy,2174447-1,2021,7 438,0,0,0,7 438
MJS-Palvelut Oy,1440519-9,2016,37 400,0,0,0,37 400
MJSammutus Oy,3253525-3,2023,6 000,0,0,0,6 000
MJT Installation Oy,2918084-2,2023,6 000,0,0,0,6 000
Mjuk Group Ab,2988359-9,2019,6 200,0,0,0,6 200
Mjuk Group Ab,2988359-9,2020,83 400,0,0,0,83 400
Mjuk Group Ab,2988359-9,2021,50 000,366 900,0,0,416 900
Mjuk Group Ab,2988359-9,2024,250 000,0,0,0,250 000
Mjuk Group Ab,2988359-9,2025,250 000,0,0,0,250 000
MJV-Sähkö Oy,0678649-7,2020,100 000,0,0,0,100 000
MJÖLK Movies Oy,2512696-1,2022,302 855,0,0,0,302 855
MK Activities Oy,2768919-4,2016,6 200,0,0,0,6 200
MK Bridge Oy,2856823-9,2020,9 700,0,0,0,9 700
MK Fluidics Oy,2259649-0,2014,110 000,0,0,0,110 000
MK House Group Oy,2597187-4,2014,100 000,0,0,0,100 000
MK Tuotannot Oy,2859083-1,2020,45 600,0,0,0,45 600
Mk-Kassatuote Osk,2319747-5,2017,6 200,0,0,0,6 200
MK-Muottisuunnittelu Oy,1031152-3,2018,6 200,0,0,0,6 200
MK-Muottisuunnittelu Oy,1031152-3,2020,14 527,0,0,0,14 527
MK-Select Company Oy,1092835-5,2020,4 960,0,0,0,4 960
MK-Tresmer Oy,0722222-0,2016,7 360,0,0,0,7 360
MK-Tresmer Oy,0722222-0,2017,7 250,0,0,0,7 250
MKettunen Palvelut oy,3103738-3,2020,8 000,0,0,0,8 000
mkformat oy,3020400-4,2020,10 000,0,0,0,10 000
mkformat oy,3020400-4,2025,50 000,0,0,0,50 000
MKH Palvelut Oy,1705381-1,2020,10 000,0,0,0,10 000
MKJ Palvelut Oy,1098360-2,2020,99 360,0,0,0,99 360
MKJB-Group Oy,1099342-1,2018,6 200,0,0,0,6 200
MKK Rakennus Oy,0889264-8,2020,10 000,0,0,0,10 000
MKK Trade Oy,2176557-1,2020,40 000,0,0,0,40 000
MKM Solutions Ab Oy,2950532-8,2020,100 000,0,0,0,100 000
MKM-Tech. Oy,0690363-0,2020,64 769,0,0,0,64 769
MLA Niemenharju Oy,2990430-2,2020,59 350,0,0,0,59 350
MLB Electronics Oy,0536640-7,2020,96 480,0,0,0,96 480
MLP Modular Learning Processes Oy,1733718-7,2020,100 000,0,0,0,100 000
MLP-Group Oy,2853548-8,2020,8 583,0,0,0,8 583
MLT Machine & Laser Technology Oy,2352901-1,2019,6 200,0,0,0,6 200
MLU Group Oy,2929562-3,2023,6 000,0,0,0,6 000
MLV Music Oy,3276327-2,2023,6 000,0,0,0,6 000
MM Experience Oy,3136967-9,2020,4 960,0,0,0,4 960
MM ICT Partners Oy,1935780-0,2012,35 900,0,0,0,35 900
MM Infra Oy,2403654-2,2020,99 520,0,0,0,99 520
MM Materials Oy,1943624-2,2022,10 000,0,0,0,10 000
MM Siivouspalvelut Oy,2448767-7,2020,10 000,0,0,0,10 000
MM-Automaatio Oy,3412814-1,2024,0,0,0,0,0
MM-Distribution Oy,2997397-3,2019,6 200,0,0,0,6 200
MM-Laser Oy,3010678-9,2020,96 000,0,0,0,96 000
MM-Sijoitus Oy,2183458-1,2020,7 600,0,0,0,7 600
MM-Tools Oy,2037643-5,2020,10 000,0,0,0,10 000
MMA-Eira Oy,2952503-8,2020,4 960,0,0,0,4 960
MMehr Oy,2861089-8,2020,14 960,0,0,0,14 960
MMI Company Ab Oy,2955832-3,2020,100 000,0,0,0,100 000
MML-Invest Oy,1438345-2,2020,10 000,0,0,0,10 000
MN Host OY,2956967-1,2020,10 000,0,0,0,10 000
MN-Lifttek Oy,1004982-8,2020,98 400,0,0,0,98 400
MO-food Ab,2037732-3,2020,83 379,0,0,0,83 379
Moana Oy,2010301-5,2011,36 000,0,0,0,36 000
Mobal Oy,3108992-5,2020,16 984,0,0,0,16 984
Mobal Oy,3108992-5,2021,50 000,0,0,0,50 000
Mobal Oy,3108992-5,2022,0,510 970,0,0,510 970
Mobby Oy,2581245-1,2016,50 000,0,0,0,50 000
Mobedig Oy,2672055-9,2015,49 950,101 900,0,0,151 850
Mobedig Oy,2672055-9,2018,6 200,0,0,0,6 200
Mobedig Oy,2672055-9,2020,27 840,0,0,0,27 840
Mobedig Oy,2672055-9,2021,50 000,0,0,0,50 000
Mobel Studio Oy,3300147-2,2024,4 500,0,0,0,4 500
Mobestone Oy,1520634-3,2023,6 000,0,0,0,6 000
MobID Technologies OY,3174015-9,2021,50 000,0,0,0,50 000
Mobidiag Oy,1651007-2,2010,344 900,325 000,0,0,669 900
Mobidiag Oy,1651007-2,2013,0,4 962 900,0,0,4 962 900
Mobidiag Oy,1651007-2,2015,0,211 000,0,0,211 000
Mobidiag Oy,1651007-2,2017,100 000,1 197 000,0,0,1 297 000
Mobidiag Oy,1651007-2,2018,0,1 504 000,0,0,1 504 000
Mobidiag Oy,1651007-2,2019,0,1 493 000,0,0,1 493 000
Mobie Oy,2346592-7,2015,0,213 000,0,0,213 000
Mobie Sport Academy Oy,2916516-7,2018,0,699 600,0,0,699 600
Mobie Sport Academy Oy,2916516-7,2020,10 000,0,0,0,10 000
Mobihai Oy,3128297-9,2020,50 000,0,0,0,50 000
Mobihai Oy,3128297-9,2024,4 500,0,0,0,4 500
Mobiilihoiva Oy,3405479-5,2024,4 500,0,0,0,4 500
Mobiilipiste Suomi Oy,2867801-6,2020,100 000,0,0,0,100 000
Mobila Electronics Oy,2347266-8,2020,82 480,0,0,0,82 480
Mobile Brain Bank pro Oy,2411093-3,2012,68 000,0,0,0,68 000
Mobile Brain Bank pro Oy,2411093-3,2014,47 701,0,0,0,47 701
Mobile Brain Bank pro Oy,2411093-3,2015,-26 719,0,0,0,-26 719
Mobile House Oy,1704853-7,2019,6 200,0,0,0,6 200
Mobile Kid Oy,2699018-8,2018,6 200,0,0,0,6 200
Mobile Lift Oy,1732945-1,2023,6 000,0,0,0,6 000
Mobile Means Oy,2271904-0,2014,50 000,0,0,0,50 000
Mobile Obstacle Detachment Oy,2997986-5,2024,4 500,0,0,0,4 500
Mobile Partners Oy,3102712-6,2020,10 000,0,0,0,10 000
Mobile Reality Oy,3122196-5,2020,50 000,0,0,0,50 000
Mobile Resources Group Oy,2786547-7,2020,10 000,0,0,0,10 000
Mobile Rockstar Oy,2883291-7,2018,6 200,0,0,0,6 200
Mobile Safe Track Oy(1871416-7),1871416-7,2010,0,0,0,0,0
Mobile Wellness Solutions MWS Oy,2502298-6,2012,100 000,0,0,0,100 000
Mobile Wellness Solutions MWS Oy,2502298-6,2013,50 000,0,0,0,50 000
Mobile Wellness Solutions MWS Oy,2502298-6,2014,133 857,315 000,0,0,448 857
Mobile Wellness Solutions MWS Oy,2502298-6,2015,316 031,0,0,0,316 031
Mobile Wellness Solutions MWS Oy,2502298-6,2017,250 000,0,0,0,250 000
Mobile Wellness Solutions MWS Oy,2502298-6,2020,60 624,0,0,0,60 624
Mobile Wellness Solutions MWS Oy,2502298-6,2024,80 767,0,0,0,80 767
Mobile Wellness Solutions MWS Oy,2502298-6,2025,71 280,0,0,0,71 280
MobileCV Oy,2360086-9,2013,49 800,0,0,0,49 800
MobileCV Oy,2360086-9,2014,250 000,0,0,0,250 000
MobileCV Oy,2360086-9,2018,10 000,0,0,0,10 000
Mobilemarking Oy,2357638-7,2013,43 000,0,0,0,43 000
MobiLion Finland Oy,2579961-3,2015,49 900,0,0,0,49 900
Mobimar Oy,0944501-4,2010,26 461,0,0,0,26 461
Mobimar Oy,0944501-4,2011,197 000,0,0,0,197 000
Mobimar Oy,0944501-4,2015,0,280 000,0,0,280 000
Mobimar Oy,0944501-4,2022,600 000,0,0,0,600 000
Mobimatic Oy,0944500-6,2020,99 972,0,0,0,99 972
Mobimus Oy,2101984-3,2018,10 000,0,0,0,10 000
Mobimus Oy,2101984-3,2021,4 960,0,0,0,4 960
Mobin Oy,3125565-5,2020,4 960,0,0,0,4 960
Mobio Oy,2372271-9,2011,49 000,193 000,0,0,242 000
Mobirox Oy,1974356-8,2017,99 000,0,0,0,99 000
Mobisoft Oy,0964613-1,2010,193 000,0,0,0,193 000
Mobisoft Oy,0964613-1,2011,250 400,0,0,0,250 400
Mobisoft Oy,0964613-1,2012,781 970,0,0,0,781 970
Mobisoft Oy,0964613-1,2014,0,0,0,0,0
Mobisoft Oy,0964613-1,2015,335 180,0,0,0,335 180
